step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
11,True,4744,0.07927684485912323,0.0015306987243093317,-9.507630420557689e-05,2.1345667960304127e-05,0.0031601765604136745,-0.09078716125804931,-0.08762698536156677,1.0,296.5,1.0,0.0,1.1285168081521988,1.1285168081521988,7363712.625,0.6694519063457847,0.6694519063457847,0.026395007729284117,-0.09078716125804931,0.7200122337270339,0.0015306987243093317,-9.507630420557689e-05,2.1345667960304127e-05,0.2664695903658867,-0.9952317178249359,0.0,0.0,0.2,0.2,0.2,3.0,0.580078125,0.17416006920638893,189.2430658340454,199.2265625,285.8482322692871,5e-06,11,0,0.125,1.0,0.0,0.125,1.0,0.0,-0.044397611171007156,2.4748666286468506,-1.20761239528656,-0.044397611171007156,2.4748666286468506,-1.20761239528656,3769.4921875,4096.0,1780.0,0.6484375,1646.859375,2979.0,440.0,3769.4921875,4096.0,1780.0,0.6484375,0.0,623.0,1018.0,306.0,0.0,13,31,25.515625,0.625,0.375,1.0,5,1.0,8.0,8,8,3.184005618095398e-05,4.263174632564187,30.111845718696713,16.66275772503286,1.6806713193655014,46.839711928740144,14.982737976126373,19.01149533689022,46.20477858185768,381,4096,1780.0,4096.0,3769.4921875,440.0,2979.0,1646.859375,13.0,31.0,25.515625,79.74817728623748,0.00010232813656330109,4.0084203612059355,0.0030486397445201874,50.60146168060601,134.38821447081864,4.2207539081573486e-05,0.08999991405897849,5.422319946713386e-06,0.16528290922442196,562239,134.38821447081864,2091.8463803315353,
12,True,1736,0.07755423337221146,0.0005018026313337032,-5.2939959971354256e-05,4.395982841742807e-06,0.0026192908196662756,0.0,0.0026192908196662756,1.0,108.5,1.0,0.0,0.8639087080955505,0.8639087080955505,6346739.75,0.0,0.0,0.008409408503209707,0.0,0.0,0.0005018026313337032,-5.2939959971354256e-05,4.395982841742807e-06,0.0,-0.7479611411690712,0.0,0.0,0.2,0.2,0.2,3.0,0.306640625,0.17589364856951675,189.2430658340454,199.2265625,286.549560546875,5e-06,12,0,0.09375,1.0,0.0,0.09375,1.0,0.0,-0.026402702555060387,1.6201815605163574,-0.5400605201721191,-0.026402702555060387,1.6201815605163574,-0.5400605201721191,3806.7265625,4096.0,543.0,0.8203125,1733.5390625,2671.0,174.0,3806.7265625,4096.0,543.0,0.8203125,0.0,568.4375,1022.0,376.0,0.0,5,31,24.2109375,0.8125,0.1875,0.75,8,0.75,8.0,8,8,3.74428927898407e-05,1.5933623388409615,27.7202775683254,17.219652398271137,0.20567377097904682,64.11966809816658,20.267065503401682,23.5547751262784,59.29442619904876,384,4096,543.0,4096.0,3806.7265625,174.0,2671.0,1733.5390625,5.0,31.0,24.2109375,90.21577931195498,0.00010067783296108246,3.9923924915492535,0.0032288748770952225,50.003405161201954,144.24404947459698,3.675930202007294e-05,0.08928844661396976,5.765631783621012e-06,0.18514877922090003,560021,144.24404947459698,1941.2273921865528,
13,True,3200,0.07653859257698059,0.0019142049131914973,-1.1921378188617382e-05,2.8047822866028582e-05,0.006786028825445101,-0.008664551714900881,-0.0018785227730404586,1.0,200.0,1.0,0.0,0.6146582588553429,0.6146582588553429,4333444.0,0.06335097970440984,0.06335097970440984,0.015941183313901743,-0.008664551714900881,0.195594972982386,0.0019142049131914973,-1.1921378188617382e-05,2.8047822866028582e-05,0.02921647857874632,-0.5329634770751,0.0,0.0,0.2,0.2,0.2,3.0,0.544921875,0.17445439543141678,189.5601749420166,199.2265625,286.8607521057129,5e-06,13,0,0.15625,1.0,0.0,0.15625,1.0,0.0,-0.07428137212991714,2.4748666286468506,-1.20761239528656,-0.07428137212991714,2.4748666286468506,-1.20761239528656,3860.8828125,4096.0,1411.0,0.7265625,1756.9609375,3003.0,612.0,3860.8828125,4096.0,1411.0,0.7265625,0.0,614.5,1013.0,321.0,0.0,13,31,25.015625,0.5,0.5,1.25,5,1.25,8.0,8,8,3.0159950256347656e-05,6.028474073857069,31.14359099417925,17.931729013624135,2.2866320312023163,56.17656835913658,15.569021118688397,17.474463056772947,56.17656835913658,521,4096,1411.0,4096.0,3860.8828125,612.0,3003.0,1756.9609375,13.0,31.0,25.015625,84.18009854480624,9.760633111000061e-05,4.080067632719874,0.002980513498187065,51.694430315867066,139.9886023774743,3.603100776672363e-05,0.09024093664450329,5.202965350706845e-06,0.17033850852765264,572849,139.9886023774743,2046.0558583738587,
14,True,3280,0.07805460691452026,0.0015875809513090644,9.373223363695615e-06,1.5025618267827667e-05,-0.0007260021229740232,-0.04488804028369486,-0.04561404205742292,1.0,205.0,1.0,0.0,1.3799269869923592,1.3799269869923592,9926733.0625,0.3310078103095293,0.3310078103095293,0.018992621405742885,-0.04488804028369486,0.43445362029576334,0.0015875809513090644,9.373223363695615e-06,1.5025618267827667e-05,0.15685410285368562,-1.1920992285013199,0.0,0.0,0.2,0.2,0.2,3.0,0.646484375,0.17343855085281967,189.5601749420166,199.2265625,287.65948486328125,5e-06,14,0,0.1484375,1.0,0.0,0.1484375,1.0,0.0,-0.06884333491325378,2.4748666286468506,-2.4748666286468506,-0.06884333491325378,2.4748666286468506,-2.4748666286468506,3705.734375,4096.0,1298.0,0.625,1654.8046875,2895.0,468.0,3705.734375,4096.0,1298.0,0.625,0.0,574.1875,917.0,374.0,0.0,11,31,25.7265625,0.625,0.375,1.1875,7,1.1875,8.0,8,8,3.176182508468628e-05,4.7424334064126015,29.61597661487758,16.63104240312532,0.7256261389702559,50.2519851885736,15.406562239382765,22.232742993161082,47.49576159566641,411,4096,1298.0,4096.0,3705.734375,468.0,2895.0,1654.8046875,11.0,31.0,25.7265625,79.76571337506175,0.00011555291712284088,4.168390663340688,0.0029909703880548477,49.425359182059765,133.38930837996304,4.399940371513367e-05,0.09022024931467748,5.459668853576562e-06,0.16816360070132386,547830,133.38930837996304,2053.5004141392333,
15,True,7784,0.07650545984506607,0.0032553392884437926,1.5124362960250437e-05,1.6697118212505302e-05,-0.0021267942065605894,-0.06296723033301532,-0.06509402497613337,1.0,486.5,1.0,0.0,1.1840240955352783,1.1840240955352783,9243265.25,0.4666087683290243,0.4666087683290243,0.05311298193929854,-0.06296723033301532,0.5256982354684809,0.0032553392884437926,1.5124362960250437e-05,1.6697118212505302e-05,0.20019590854644775,-1.0173299610614777,0.0,0.0,0.2,0.2,0.2,3.0,1.078125,0.17014310753872552,189.5601749420166,199.2265625,288.0348358154297,5e-06,15,0,0.28125,1.0,0.0,0.28125,1.0,0.0,-0.16250663995742798,2.4748666286468506,-1.20761239528656,-0.16250663995742798,2.4748666286468506,-1.20761239528656,3178.5,4096.0,57.0,0.390625,1507.09375,2803.0,46.0,3178.5,4096.0,57.0,0.390625,0.0,631.4375,975.0,302.0,0.0,3,31,24.296875,0.3125,0.6875,2.25,5,2.25,8.0,8,8,3.2611191272735596e-05,0.45426859706640244,28.43602080270648,15.37009630650573,6.016343832015991e-06,29.14875193312764,8.86376840241428,28.43602080270648,26.713562747463584,302,4096,57.0,4096.0,3178.5,46.0,2803.0,1507.09375,3.0,31.0,24.296875,59.280923921614885,0.00016613304615020752,3.531179804354906,0.0030937064439058304,44.29109929129481,107.13829118385911,3.82009893655777e-05,0.09082149332193526,6.343826268282432e-06,0.14570779239818035,487672,107.13829118385911,2275.8996555354342,
16,True,5560,0.08496019244194031,0.0016969566349871457,-6.207695902560317e-05,1.0649426940290141e-05,-0.0005788788257632405,-0.05879980302415788,-0.05937868158798665,1.0,347.5,1.0,0.0,1.2404718920588493,1.2404718920588493,8404158.640625,0.43296253588050604,0.43296253588050604,0.03342723444404312,-0.05879980302415788,0.5295779442682904,0.0016969566349871457,-6.207695902560317e-05,1.0649426940290141e-05,0.19348418340086937,-1.083448100835085,0.0,0.0,0.2,0.2,0.2,3.0,0.65234375,0.17304467504265525,189.5601749420166,199.2265625,289.9409942626953,5e-06,16,0,0.2109375,1.0,0.0,0.2109375,1.0,0.0,-0.05680997297167778,1.6201815605163574,-1.20761239528656,-0.05680997297167778,1.6201815605163574,-1.20761239528656,3669.859375,4096.0,1177.0,0.6796875,1571.359375,2637.0,454.0,3669.859375,4096.0,1177.0,0.6796875,0.0,647.375,959.0,359.0,0.0,11,31,24.1328125,0.625,0.375,1.6875,8,1.6875,8.0,8,8,3.100000321865082e-05,4.492555541917682,26.792537692934275,16.12673130101757,1.392974779009819,44.119459964334965,14.87040073236858,23.44298124872148,44.119459964334965,359,4096,1177.0,4096.0,3669.859375,454.0,2637.0,1571.359375,11.0,31.0,24.1328125,81.87572180852294,0.00010609999299049377,3.9329163171350956,0.0030350759625434875,50.034561997279525,135.87551066465676,3.933906555175781e-05,0.09054292207699433,5.4922964327992955e-06,0.17429934263600644,552606,135.87551066465676,2033.5010970587691,
17,True,7096,0.07420321553945541,0.0013446727189148078,0.00010464634722495703,4.872949148193584e-06,0.0009323196136392653,-0.025027352035976946,-0.024095032189507037,1.0,443.5,1.0,0.0,1.1727349534630775,1.1727349534630775,8761402.0,0.1849494380876422,0.1849494380876422,0.058561687909581266,-0.025027352035976946,0.3713118410289847,0.0013446727189148078,0.00010464634722495703,4.872949148193584e-06,0.07829575496725738,-1.0020188130438328,0.0,0.0,0.2,0.2,0.2,3.0,0.609375,0.1717998450818585,189.5601749420166,199.2265625,135.40199279785156,5e-06,17,0,0.328125,1.0,0.0,0.328125,1.0,0.0,-0.05807148292660713,2.4748666286468506,-2.4748666286468506,-0.05807148292660713,2.4748666286468506,-2.4748666286468506,3111.4296875,4096.0,455.0,0.40625,1415.7109375,2533.0,99.0,3111.4296875,4096.0,455.0,0.40625,0.0,640.25,996.0,351.0,0.0,5,31,22.671875,0.5,0.5,2.625,8,2.625,8.0,8,8,6.606057286262512e-05,0.9298138692975044,25.62346450984478,13.857485853208345,0.2090491596609354,43.94704361818731,8.439737944645458,15.300146689638495,43.94704361818731,737,4096,455.0,4096.0,3111.4296875,99.0,2533.0,1415.7109375,5.0,31.0,22.671875,76.82231849618256,8.819997310638428e-05,3.6158896759152412,0.002913130447268486,43.30578109994531,123.77288193441927,4.429928958415985e-05,0.0901799841736416,6.066304566222392e-06,0.1928934359862266,480215,123.77288193441927,1939.903929256655,
18,True,8016,0.0807865560054779,0.002098002807542798,0.00022509249083668692,1.3411766985882423e-05,-0.0016821985191199929,-0.03996014303993434,-0.04164234176278114,1.0,501.0,1.0,0.0,1.1570391580462456,1.1570391580462456,9248180.5,0.29423898039385676,0.29423898039385676,0.06740406440515667,-0.03996014303993434,0.4277940988825314,0.002098002807542798,0.00022509249083668692,1.3411766985882423e-05,0.13558737095445395,-0.98899782076478,0.0,0.0,0.2,0.2,0.2,3.0,0.79296875,0.17097317124212374,189.5601749420166,199.2265625,143.28823471069336,5e-06,18,0,0.3203125,1.0,0.0,0.3203125,1.0,0.0,-0.0981094017624855,1.6201815605163574,-2.4748666286468506,-0.0981094017624855,1.6201815605163574,-2.4748666286468506,3120.421875,4096.0,331.0,0.453125,1379.2734375,2504.0,76.0,3120.421875,4096.0,331.0,0.453125,0.0,687.8125,1010.0,362.0,0.0,5,31,22.3203125,0.5,0.5,2.5625,8,2.5625,8.0,8,8,3.0685216188430786e-05,0.7315409742295742,25.50658199749887,14.020473736323765,0.13170749507844448,35.0832699611783,8.171518978531822,20.844690134748816,35.0832699611783,432,4096,331.0,4096.0,3120.421875,76.0,2504.0,1379.2734375,5.0,31.0,22.3203125,67.13186994381249,8.585117757320404e-05,3.663770502433181,0.0029483046382665634,44.33039570041001,115.15752418152988,3.6541372537612915e-05,0.09094272628886009,6.048375104659236e-06,0.16807590606191192,487454,115.15752418152988,2116.466133952291,
19,True,10240,0.08097213506698608,0.001893936703709187,-9.231285434907477e-05,2.1009816464356845e-06,0.0012149375597800827,-0.036156768910586834,-0.0349418317200616,1.0,640.0,1.0,0.0,1.2024429962038994,1.2024429962038994,8901677.28125,0.27049936167895794,0.27049936167895794,0.07650070949640336,-0.036156768910586834,0.44993799476437285,0.001893936703709187,-9.231285434907477e-05,2.1009816464356845e-06,0.09757842775434256,-1.0376399792730808,0.0,0.0,0.2,0.2,0.2,3.0,0.64453125,0.17299922069847234,189.5601749420166,199.2265625,149.57321548461914,5e-06,19,0,0.3203125,1.0,0.0,0.3203125,1.0,0.0,-0.09795371443033218,1.6201815605163574,-2.4748666286468506,-0.09795371443033218,1.6201815605163574,-2.4748666286468506,3135.328125,4096.0,639.0,0.3828125,1427.6796875,2824.0,159.0,3135.328125,4096.0,639.0,0.3828125,0.0,705.75,992.0,325.0,0.0,7,31,23.4453125,0.5625,0.4375,2.5625,8,2.5625,8.0,8,8,3.0396506190299988e-05,1.611135607585311,30.591432007029653,14.470507681093295,0.5876926314085722,25.78480984084308,5.8068030776048545,20.053656738251448,25.78480984084308,325,4096,639.0,4096.0,3135.328125,159.0,2824.0,1427.6796875,7.0,31.0,23.4453125,62.24357116781175,7.344037294387817e-05,3.5711689312011003,0.0028976760804653168,43.968671288341284,109.81667016074061,4.197470843791962e-05,0.08942938239251937,5.893682357381181e-06,0.15509633453389485,491658,109.81667016074061,2238.539919669534,
20,True,2176,0.07995788753032684,0.0012650091211980907,4.04647303753336e-05,1.3407979054136376e-05,0.006279838940827176,-0.05135743273422122,-0.04507759364787489,1.0,136.0,1.0,0.0,0.856038324534893,0.856038324534893,6781330.21875,0.37531994096934795,0.37531994096934795,0.012196119893348779,-0.05135743273422122,0.3756906972010008,0.0012650091211980907,4.04647303753336e-05,1.3407979054136376e-05,0.15780659765005112,-0.7309849783778191,0.0,0.0,0.2,0.2,0.2,3.0,0.5146484375,0.17445708041783153,189.5601749420166,199.2265625,136.9025001525879,5e-06,20,0,0.140625,1.0,0.0,0.140625,1.0,0.0,-0.07663379609584808,2.4748666286468506,-0.935412585735321,-0.07663379609584808,2.4748666286468506,-0.935412585735321,3694.6015625,4096.0,896.0,0.65625,1600.9140625,2734.0,297.0,3694.6015625,4096.0,896.0,0.65625,0.0,580.1875,898.0,348.0,0.0,9,31,24.2890625,0.625,0.375,1.125,8,1.125,8.0,8,8,3.102980554103851e-05,2.8916958440095186,26.919218692928553,16.30373631377006,1.435698615387082,52.71277522109449,16.01720612338977,18.491518249735236,52.71277522109449,410,4042,896.0,4096.0,3694.6015625,297.0,2734.0,1600.9140625,9.0,31.0,24.2890625,77.53551626391709,8.991733193397522e-05,3.9537003077566624,0.002964768558740616,49.164749475196004,130.686109630391,3.751926124095917e-05,0.08985229438440129,5.418338548759927e-06,0.16395441039167596,547173,130.686109630391,2093.4627312249377,
21,True,8192,0.07665363699197769,0.0019858849154843483,5.134796424499655e-05,1.590333113199449e-05,0.004845053132157773,-0.04953344914247282,-0.04468839586479589,1.0,512.0,1.0,0.0,1.1461620330810547,1.1461620330810547,8451148.78125,0.3657086930470541,0.3657086930470541,0.05219586626032209,-0.04953344914247282,0.4925482847087642,0.0019858849154843483,5.134796424499655e-05,1.590333113199449e-05,0.18776255589909852,-0.9850332252681255,0.0,0.0,0.2,0.2,0.2,3.0,0.767578125,0.17248044749032987,189.5601749420166,199.2265625,144.82646560668945,5e-06,21,0,0.1953125,1.0,0.0,0.1953125,1.0,0.0,-0.12550735473632812,2.4748666286468506,-2.4748666286468506,-0.12550735473632812,2.4748666286468506,-2.4748666286468506,3359.71875,4096.0,460.0,0.46875,1410.5234375,2924.0,201.0,3359.71875,4096.0,460.0,0.46875,0.0,684.625,957.0,329.0,0.0,7,31,24.5546875,0.5625,0.4375,1.5625,7,1.5625,8.0,8,8,3.022514283657074e-05,1.950284704566002,27.7255671415478,14.228204165730858,0.7237317804247141,64.46929538995028,10.701553995430004,15.301885977387428,64.46929538995028,581,4096,460.0,4096.0,3359.71875,201.0,2924.0,1410.5234375,7.0,31.0,24.5546875,91.90613476373255,8.502043783664703e-05,3.7994668800383806,0.0030408035963773727,46.85814859159291,142.59348474815488,3.5783275961875916e-05,0.09051636272802469,5.873951267544512e-06,0.21371332878433963,517676,142.59348474815488,1815.216175249194,
22,True,3224,0.08008098602294922,0.0019313359371153638,0.00012207005607933752,1.620098385046731e-05,0.0033596218936509104,-0.0768945140298456,-0.07353489246452227,1.0,201.5,1.0,0.0,0.9066938832402229,0.9066938832402229,6555811.59375,0.5636393036693335,0.5636393036693335,0.022837455372270006,-0.0768945140298456,0.5660914539444046,0.0019313359371153638,0.00012207005607933752,1.620098385046731e-05,0.30019038543105125,-0.7850488536059856,0.0,0.0,0.2,0.2,0.2,3.0,0.771484375,0.17362461092159853,189.5601749420166,199.2265625,157.01809310913086,5e-06,22,0,0.15625,1.0,0.0,0.15625,1.0,0.0,-0.07238125056028366,2.4748666286468506,-2.4748666286468506,-0.07238125056028366,2.4748666286468506,-2.4748666286468506,3665.890625,4096.0,1384.0,0.609375,1604.296875,2735.0,285.0,3665.890625,4096.0,1384.0,0.609375,0.0,578.75,966.0,330.0,0.0,11,31,25.3203125,0.4375,0.5625,1.25,7,1.25,8.0,8,8,3.214925527572632e-05,2.680156420916319,27.68852063640952,16.309967032269924,0.7808030974119902,65.68744975887239,18.388824774461682,16.83540727198124,65.68744975887239,628,4096,1384.0,4096.0,3665.890625,285.0,2735.0,1604.296875,11.0,31.0,25.3203125,97.28870216570795,9.080767631530762e-05,3.864578103646636,0.003143664449453354,48.80383148603141,149.99264171160758,3.8528814911842346e-05,0.08982619900468497,5.7860913752514275e-06,0.20733515083243742,543314,149.99264171160758,1811.135512382786,
23,True,3880,0.08018498122692108,0.0021210955565038603,0.00015904041083558695,3.392632447685173e-05,0.0025828884972725064,-0.09508475242182612,-0.09250186418648809,1.0,242.5,1.0,0.0,1.1905063539743423,1.1905063539743423,8401661.09375,0.6949133798480034,0.6949133798480034,0.028800920499099526,-0.09508475242182612,0.7538697610155861,0.0021210955565038603,0.00015904041083558695,3.392632447685173e-05,0.3624035269021988,-1.0325361303985119,0.0,0.0,0.2,0.2,0.2,3.0,0.787109375,0.17356102609028584,189.5601749420166,199.2265625,158.55194091796875,5e-06,23,0,0.1796875,1.0,0.0,0.1796875,1.0,0.0,-0.0910155400633812,2.4748666286468506,-2.4748666286468506,-0.0910155400633812,2.4748666286468506,-2.4748666286468506,3659.5390625,4096.0,893.0,0.6875,1501.484375,3099.0,200.0,3659.5390625,4096.0,893.0,0.6875,0.0,638.125,1013.0,348.0,0.0,9,31,23.8125,0.5,0.5,1.4375,7,1.4375,8.0,8,8,3.473646938800812e-05,1.8282154966145754,32.377190716564655,14.759548108122544,0.8430876396596432,76.01955521665514,21.106935326533858,16.550344176590443,76.01955521665514,422,4057,893.0,4096.0,3659.5390625,200.0,3099.0,1501.484375,9.0,31.0,23.8125,101.25952062010765,8.43387097120285e-05,3.9527629110962152,0.003120657056570053,49.66612188704312,154.9128056243062,4.132278263568878e-05,0.09028546010104166,5.6728801739499715e-06,0.21617203460158202,550101,154.9128056243062,1775.5181625659222,
24,True,6392,0.07854210585355759,0.0019252905003668275,0.00012832960055675358,2.4958069388958393e-06,-0.003062489762669429,-0.033221868448890746,-0.036284358211560175,1.0,399.5,1.0,0.0,1.0850172340869904,1.0850172340869904,7366614.75,0.24534391751512885,0.24534391751512885,0.06692460864791461,-0.033221868448890746,0.3934852126329901,0.0019252905003668275,0.00012832960055675358,2.4958069388958393e-06,0.12509209802374244,-0.9502427540719509,0.0,0.0,0.2,0.2,0.2,3.0,0.923828125,0.17138628558448518,189.5601749420166,199.2265625,158.18390655517578,5e-06,24,0,0.3359375,1.0,0.0,0.3359375,1.0,0.0,-0.08139776438474655,2.4748666286468506,-1.6201815605163574,-0.08139776438474655,2.4748666286468506,-1.6201815605163574,3139.828125,4096.0,545.0,0.4296875,1297.7578125,2905.0,184.0,3139.828125,4096.0,545.0,0.4296875,0.0,654.625,997.0,384.0,0.0,7,31,23.2265625,0.375,0.625,2.6875,8,2.6875,8.0,8,8,3.1907111406326294e-05,1.7034264113754034,28.031065890565515,12.588355408763164,0.8489008937031031,49.2966137137264,14.84286761432304,22.337133273482323,49.2966137137264,399,4096,545.0,4096.0,3139.828125,184.0,2905.0,1297.7578125,7.0,31.0,23.2265625,76.95491168648005,0.00010654330253601074,3.61997626721859,0.0031293202191591263,43.86208238452673,124.47981208749115,4.4288113713264465e-05,0.09030880270239604,6.443040250281303e-06,0.1914787127243232,485690,124.47981208749115,1950.8785876806705,
25,True,5024,0.08418342471122742,0.002015338750425144,0.00014411992651730543,1.227044685947476e-05,0.004041051884996705,-0.031005203491076827,-0.02696415087848436,1.0,314.0,1.0,0.0,1.1214076988399029,1.1214076988399029,8600478.59375,0.22944373916834593,0.22944373916834593,0.03279332414427512,-0.031005203491076827,0.32081824460672803,0.002015338750425144,0.00014411992651730543,1.227044685947476e-05,0.09597333008423448,-0.9641985222697258,0.0,0.0,0.2,0.2,0.2,3.0,0.798828125,0.1737176072670693,189.5601749420166,199.2265625,158.8201789855957,5e-06,25,0,0.2265625,1.0,0.0,0.2265625,1.0,0.0,-0.08787982165813446,2.4748666286468506,-1.6201815605163574,-0.08787982165813446,2.4748666286468506,-1.6201815605163574,3411.21875,4096.0,535.0,0.4453125,1444.5546875,2767.0,128.0,3411.21875,4096.0,535.0,0.4453125,0.0,596.875,977.0,326.0,0.0,7,31,25.5625,0.5625,0.4375,1.8125,8,1.8125,8.0,8,8,5.495734512805939e-05,1.2270831111818552,26.76689564064145,13.848496642589453,0.9870032630860806,49.62207011692226,13.141837706192746,14.763536091893911,49.62207011692226,346,3145,535.0,4096.0,3411.21875,128.0,2767.0,1444.5546875,7.0,31.0,25.5625,85.72877231426537,0.00011001154780387878,3.749818282201886,0.003332143649458885,45.9020268432796,135.41520217247307,4.0587037801742554e-05,0.08947135648040215,6.494950938060653e-06,0.19633922148944513,513036,135.41520217247307,1894.307255645367,
26,True,5232,0.08515870571136475,0.0015395187838294078,1.0838436310223187e-05,5.7939653288485715e-06,-0.0028686555378953926,-0.01833645618171431,-0.02120511197426822,1.0,327.0,1.0,0.0,1.2045684047043324,1.2045684047043324,9513336.3125,0.13415211462415755,0.13415211462415755,0.04391474488011422,-0.01833645618171431,0.3630216096533669,0.0015395187838294078,1.0838436310223187e-05,5.7939653288485715e-06,0.08811279572546482,-1.0301643386483192,0.0,0.0,0.2,0.2,0.2,3.0,0.740234375,0.17483354142001106,189.5601749420166,199.2265625,159.52655410766602,5e-06,26,0,0.1328125,1.0,0.0,0.1328125,1.0,0.0,-0.05128223076462746,2.4748666286468506,-1.20761239528656,-0.05128223076462746,2.4748666286468506,-1.20761239528656,3528.015625,4096.0,499.0,0.609375,1251.7421875,2761.0,118.0,3528.015625,4096.0,499.0,0.609375,0.0,702.0625,986.0,305.0,0.0,7,31,24.3828125,0.625,0.375,1.0625,8,1.0625,8.0,8,8,3.4576281905174255e-05,1.1322422493249178,26.237335799261928,12.364483161669341,0.9482442867010832,68.32171879336238,20.28408983089321,13.630912767723203,68.32171879336238,870,4096,499.0,4096.0,3528.015625,118.0,2761.0,1251.7421875,7.0,31.0,24.3828125,112.89614024758339,0.00010274536907672882,3.912734191864729,0.003398895263671875,48.483871856704354,165.32884242385626,4.2283907532691956e-05,0.08954450430640752,6.277394521510527e-06,0.24999920335790612,541450,165.32884242385626,1637.4940756310257,
27,True,5376,0.08588428795337677,0.003137401829008013,-0.00017143887305337557,2.721731198107591e-05,-0.0026908711733995005,-0.060512287833262235,-0.06320315890479833,1.0,336.0,1.0,0.0,1.110590923577547,1.110590923577547,9357945.28125,0.4529123976826668,0.4529123976826668,0.04490614229606277,-0.060512287833262235,0.5423185343868548,0.003137401829008013,-0.00017143887305337557,2.721731198107591e-05,0.17866599326953292,-0.9407231546938419,0.0,0.0,0.2,0.2,0.2,3.0,1.20703125,0.1718415565870241,189.5601749420166,199.2265625,159.87752151489258,5e-06,27,0,0.3046875,1.0,0.0,0.3046875,1.0,0.0,-0.13023978471755981,2.4748666286468506,-2.4748666286468506,-0.13023978471755981,2.4748666286468506,-2.4748666286468506,3159.09375,4096.0,581.0,0.421875,1276.6640625,3307.0,118.0,3159.09375,4096.0,581.0,0.421875,0.0,658.25,1010.0,322.0,0.0,7,31,22.46875,0.3125,0.6875,2.4375,8,2.4375,8.0,8,8,3.425031900405884e-05,1.1149494461715221,30.88763129338622,12.501733182973112,0.799648504704237,62.18473246879876,18.440890642770682,11.805342933163047,62.18473246879876,894,4096,581.0,4096.0,3159.09375,118.0,3307.0,1276.6640625,7.0,31.0,22.46875,98.7282952349633,0.00011608749628067017,3.681901030242443,0.003645181655883789,44.11537373252213,146.5648891683668,4.254095256328583e-05,0.09028564883247131,7.460156473095225e-06,0.24415698537694577,488620,146.5648891683668,1666.906729068981,
